../dec_data/gray/1frontside_1.jpg,../dec_data/gray/1rearside_1.jpg,0.714386029
../dec_data/gray/1frontside_2.jpg,../dec_data/gray/1rearside_2.jpg,0.714386029
../dec_data/gray/1frontside_3.jpg,../dec_data/gray/1rearside_3.jpg,0.714386029
../dec_data/gray/1frontside_4.jpg,../dec_data/gray/1rearside_4.jpg,0.714386029
../dec_data/gray/1frontside_5.jpg,../dec_data/gray/1rearside_5.jpg,0.714386029
../dec_data/gray/2frontside_1.jpg,../dec_data/gray/2rearside_1.jpg,0.460645719
../dec_data/gray/2frontside_2.jpg,../dec_data/gray/2rearside_2.jpg,0.460645719
../dec_data/gray/2frontside_3.jpg,../dec_data/gray/2rearside_3.jpg,0.460645719
../dec_data/gray/2frontside_4.jpg,../dec_data/gray/2rearside_4.jpg,0.460645719
../dec_data/gray/2frontside_5.jpg,../dec_data/gray/2rearside_5.jpg,0.460645719
../dec_data/gray/3frontside_1.jpg,../dec_data/gray/3rearside_1.jpg,1.105556436
../dec_data/gray/3frontside_2.jpg,../dec_data/gray/3rearside_2.jpg,1.105556436
../dec_data/gray/3frontside_3.jpg,../dec_data/gray/3rearside_3.jpg,1.105556436
../dec_data/gray/3frontside_4.jpg,../dec_data/gray/3rearside_4.jpg,1.105556436
../dec_data/gray/3frontside_5.jpg,../dec_data/gray/3rearside_5.jpg,1.105556436
../dec_data/gray/4frontside_1.jpg,../dec_data/gray/4rearside_1.jpg,3.823340204
../dec_data/gray/4frontside_2.jpg,../dec_data/gray/4rearside_2.jpg,3.823340204
../dec_data/gray/4frontside_3.jpg,../dec_data/gray/4rearside_3.jpg,3.823340204
../dec_data/gray/4frontside_4.jpg,../dec_data/gray/4rearside_4.jpg,3.823340204
../dec_data/gray/4frontside_5.jpg,../dec_data/gray/4rearside_5.jpg,3.823340204
../dec_data/gray/5frontside_1.jpg,../dec_data/gray/5rearside_1.jpg,1.167455612
../dec_data/gray/5frontside_2.jpg,../dec_data/gray/5rearside_2.jpg,1.167455612
../dec_data/gray/5frontside_3.jpg,../dec_data/gray/5rearside_3.jpg,1.167455612
../dec_data/gray/5frontside_4.jpg,../dec_data/gray/5rearside_4.jpg,1.167455612
../dec_data/gray/5frontside_5.jpg,../dec_data/gray/5rearside_5.jpg,1.167455612
../dec_data/gray/6frontside_1.jpg,../dec_data/gray/6rearside_1.jpg,0.745143529
../dec_data/gray/6frontside_2.jpg,../dec_data/gray/6rearside_2.jpg,0.745143529
../dec_data/gray/6frontside_3.jpg,../dec_data/gray/6rearside_3.jpg,0.745143529
../dec_data/gray/6frontside_4.jpg,../dec_data/gray/6rearside_4.jpg,0.745143529
../dec_data/gray/6frontside_5.jpg,../dec_data/gray/6rearside_5.jpg,0.745143529
../dec_data/gray/7frontside_1.jpg,../dec_data/gray/7rearside_1.jpg,0.6501008
../dec_data/gray/7frontside_2.jpg,../dec_data/gray/7rearside_2.jpg,0.6501008
../dec_data/gray/7frontside_3.jpg,../dec_data/gray/7rearside_3.jpg,0.6501008
../dec_data/gray/7frontside_4.jpg,../dec_data/gray/7rearside_4.jpg,0.6501008
../dec_data/gray/7frontside_5.jpg,../dec_data/gray/7rearside_5.jpg,0.6501008
../dec_data/gray/8frontside_1.jpg,../dec_data/gray/8rearside_1.jpg,3.074162105
../dec_data/gray/8frontside_2.jpg,../dec_data/gray/8rearside_2.jpg,3.074162105
../dec_data/gray/8frontside_3.jpg,../dec_data/gray/8rearside_3.jpg,3.074162105
../dec_data/gray/8frontside_4.jpg,../dec_data/gray/8rearside_4.jpg,3.074162105
../dec_data/gray/8frontside_5.jpg,../dec_data/gray/8rearside_5.jpg,3.074162105
../dec_data/gray/9frontside_1.jpg,../dec_data/gray/9rearside_1.jpg,1.19880982
../dec_data/gray/9frontside_2.jpg,../dec_data/gray/9rearside_2.jpg,1.19880982
../dec_data/gray/9frontside_3.jpg,../dec_data/gray/9rearside_3.jpg,1.19880982
../dec_data/gray/9frontside_4.jpg,../dec_data/gray/9rearside_4.jpg,1.19880982
../dec_data/gray/9frontside_5.jpg,../dec_data/gray/9rearside_5.jpg,1.19880982
../dec_data/gray/10frontside_1.jpg,../dec_data/gray/10rearside_1.jpg,2.334756609
../dec_data/gray/10frontside_2.jpg,../dec_data/gray/10rearside_2.jpg,2.334756609
../dec_data/gray/10frontside_3.jpg,../dec_data/gray/10rearside_3.jpg,2.334756609
../dec_data/gray/10frontside_4.jpg,../dec_data/gray/10rearside_4.jpg,2.334756609
../dec_data/gray/10frontside_5.jpg,../dec_data/gray/10rearside_5.jpg,2.334756609
../dec_data/gray/11frontside_1.jpg,../dec_data/gray/11rearside_1.jpg,2.038887785
../dec_data/gray/11frontside_2.jpg,../dec_data/gray/11rearside_2.jpg,2.038887785
../dec_data/gray/11frontside_3.jpg,../dec_data/gray/11rearside_3.jpg,2.038887785
../dec_data/gray/11frontside_4.jpg,../dec_data/gray/11rearside_4.jpg,2.038887785
../dec_data/gray/11frontside_5.jpg,../dec_data/gray/11rearside_5.jpg,2.038887785
../dec_data/gray/12frontside_1.jpg,../dec_data/gray/12rearside_1.jpg,0.888825968
../dec_data/gray/12frontside_2.jpg,../dec_data/gray/12rearside_2.jpg,0.888825968
../dec_data/gray/12frontside_3.jpg,../dec_data/gray/12rearside_3.jpg,0.888825968
../dec_data/gray/12frontside_4.jpg,../dec_data/gray/12rearside_4.jpg,0.888825968
../dec_data/gray/12frontside_5.jpg,../dec_data/gray/12rearside_5.jpg,0.888825968
../dec_data/gray/13frontside_1.jpg,../dec_data/gray/13rearside_1.jpg,0.287811176
../dec_data/gray/13frontside_2.jpg,../dec_data/gray/13rearside_2.jpg,0.287811176
../dec_data/gray/13frontside_3.jpg,../dec_data/gray/13rearside_3.jpg,0.287811176
../dec_data/gray/13frontside_4.jpg,../dec_data/gray/13rearside_4.jpg,0.287811176
../dec_data/gray/13frontside_5.jpg,../dec_data/gray/13rearside_5.jpg,0.287811176
../dec_data/gray/14frontside_1.jpg,../dec_data/gray/14rearside_1.jpg,3.234446734
../dec_data/gray/14frontside_2.jpg,../dec_data/gray/14rearside_2.jpg,3.234446734
../dec_data/gray/14frontside_3.jpg,../dec_data/gray/14rearside_3.jpg,3.234446734
../dec_data/gray/14frontside_4.jpg,../dec_data/gray/14rearside_4.jpg,3.234446734
../dec_data/gray/14frontside_5.jpg,../dec_data/gray/14rearside_5.jpg,3.234446734
../dec_data/gray/15frontside_1.jpg,../dec_data/gray/15rearside_1.jpg,2.055812099
../dec_data/gray/15frontside_2.jpg,../dec_data/gray/15rearside_2.jpg,2.055812099
../dec_data/gray/15frontside_3.jpg,../dec_data/gray/15rearside_3.jpg,2.055812099
../dec_data/gray/15frontside_4.jpg,../dec_data/gray/15rearside_4.jpg,2.055812099
../dec_data/gray/15frontside_5.jpg,../dec_data/gray/15rearside_5.jpg,2.055812099
../dec_data/gray/16frontside_1.jpg,../dec_data/gray/16rearside_1.jpg,0.469061317
../dec_data/gray/16frontside_2.jpg,../dec_data/gray/16rearside_2.jpg,0.469061317
../dec_data/gray/16frontside_3.jpg,../dec_data/gray/16rearside_3.jpg,0.469061317
../dec_data/gray/16frontside_4.jpg,../dec_data/gray/16rearside_4.jpg,0.469061317
../dec_data/gray/16frontside_5.jpg,../dec_data/gray/16rearside_5.jpg,0.469061317
../dec_data/gray/17frontside_1.jpg,../dec_data/gray/17rearside_1.jpg,0.255740002
../dec_data/gray/17frontside_2.jpg,../dec_data/gray/17rearside_2.jpg,0.255740002
../dec_data/gray/17frontside_3.jpg,../dec_data/gray/17rearside_3.jpg,0.255740002
../dec_data/gray/17frontside_4.jpg,../dec_data/gray/17rearside_4.jpg,0.255740002
../dec_data/gray/17frontside_5.jpg,../dec_data/gray/17rearside_5.jpg,0.255740002
../dec_data/gray/18frontside_1.jpg,../dec_data/gray/18rearside_1.jpg,0.373318008
../dec_data/gray/18frontside_2.jpg,../dec_data/gray/18rearside_2.jpg,0.373318008
../dec_data/gray/18frontside_3.jpg,../dec_data/gray/18rearside_3.jpg,0.373318008
../dec_data/gray/18frontside_4.jpg,../dec_data/gray/18rearside_4.jpg,0.373318008
../dec_data/gray/18frontside_5.jpg,../dec_data/gray/18rearside_5.jpg,0.373318008
../dec_data/gray/19frontside_1.jpg,../dec_data/gray/19rearside_1.jpg,0.522781034
../dec_data/gray/19frontside_2.jpg,../dec_data/gray/19rearside_2.jpg,0.522781034
../dec_data/gray/19frontside_3.jpg,../dec_data/gray/19rearside_3.jpg,0.522781034
../dec_data/gray/19frontside_4.jpg,../dec_data/gray/19rearside_4.jpg,0.522781034
../dec_data/gray/19frontside_5.jpg,../dec_data/gray/19rearside_5.jpg,0.522781034
../dec_data/gray/20frontside_1.jpg,../dec_data/gray/20rearside_1.jpg,0.313025711
../dec_data/gray/20frontside_2.jpg,../dec_data/gray/20rearside_2.jpg,0.313025711
../dec_data/gray/20frontside_3.jpg,../dec_data/gray/20rearside_3.jpg,0.313025711
../dec_data/gray/20frontside_4.jpg,../dec_data/gray/20rearside_4.jpg,0.313025711
../dec_data/gray/20frontside_5.jpg,../dec_data/gray/20rearside_5.jpg,0.313025711
../dec_data/gray/21frontside_1.jpg,../dec_data/gray/21rearside_1.jpg,0.360147855
../dec_data/gray/21frontside_2.jpg,../dec_data/gray/21rearside_2.jpg,0.360147855
../dec_data/gray/21frontside_3.jpg,../dec_data/gray/21rearside_3.jpg,0.360147855
../dec_data/gray/21frontside_4.jpg,../dec_data/gray/21rearside_4.jpg,0.360147855
../dec_data/gray/21frontside_5.jpg,../dec_data/gray/21rearside_5.jpg,0.360147855
../dec_data/gray/22frontside_1.jpg,../dec_data/gray/22rearside_1.jpg,0.104665817
../dec_data/gray/22frontside_2.jpg,../dec_data/gray/22rearside_2.jpg,0.104665817
../dec_data/gray/22frontside_3.jpg,../dec_data/gray/22rearside_3.jpg,0.104665817
../dec_data/gray/22frontside_4.jpg,../dec_data/gray/22rearside_4.jpg,0.104665817
../dec_data/gray/22frontside_5.jpg,../dec_data/gray/22rearside_5.jpg,0.104665817
../dec_data/gray/23frontside_1.jpg,../dec_data/gray/23rearside_1.jpg,0.392421704
../dec_data/gray/23frontside_2.jpg,../dec_data/gray/23rearside_2.jpg,0.392421704
../dec_data/gray/23frontside_3.jpg,../dec_data/gray/23rearside_3.jpg,0.392421704
../dec_data/gray/23frontside_4.jpg,../dec_data/gray/23rearside_4.jpg,0.392421704
../dec_data/gray/23frontside_5.jpg,../dec_data/gray/23rearside_5.jpg,0.392421704
../dec_data/gray/24frontside_1.jpg,../dec_data/gray/24rearside_1.jpg,0.406199742
../dec_data/gray/24frontside_2.jpg,../dec_data/gray/24rearside_2.jpg,0.406199742
../dec_data/gray/24frontside_3.jpg,../dec_data/gray/24rearside_3.jpg,0.406199742
../dec_data/gray/24frontside_4.jpg,../dec_data/gray/24rearside_4.jpg,0.406199742
../dec_data/gray/24frontside_5.jpg,../dec_data/gray/24rearside_5.jpg,0.406199742
../dec_data/gray/25frontside_1.jpg,../dec_data/gray/25rearside_1.jpg,0.339016112
../dec_data/gray/25frontside_2.jpg,../dec_data/gray/25rearside_2.jpg,0.339016112
../dec_data/gray/25frontside_3.jpg,../dec_data/gray/25rearside_3.jpg,0.339016112
../dec_data/gray/25frontside_4.jpg,../dec_data/gray/25rearside_4.jpg,0.339016112
../dec_data/gray/25frontside_5.jpg,../dec_data/gray/25rearside_5.jpg,0.339016112
../dec_data/gray/26frontside_1.jpg,../dec_data/gray/26rearside_1.jpg,0.811584026
../dec_data/gray/26frontside_2.jpg,../dec_data/gray/26rearside_2.jpg,0.811584026
../dec_data/gray/26frontside_3.jpg,../dec_data/gray/26rearside_3.jpg,0.811584026
../dec_data/gray/26frontside_4.jpg,../dec_data/gray/26rearside_4.jpg,0.811584026
../dec_data/gray/26frontside_5.jpg,../dec_data/gray/26rearside_5.jpg,0.811584026
../dec_data/gray/27frontside_1.jpg,../dec_data/gray/27rearside_1.jpg,0.798388006
../dec_data/gray/27frontside_2.jpg,../dec_data/gray/27rearside_2.jpg,0.798388006
../dec_data/gray/27frontside_3.jpg,../dec_data/gray/27rearside_3.jpg,0.798388006
../dec_data/gray/27frontside_4.jpg,../dec_data/gray/27rearside_4.jpg,0.798388006
../dec_data/gray/27frontside_5.jpg,../dec_data/gray/27rearside_5.jpg,0.798388006
../dec_data/gray/28frontside_1.jpg,../dec_data/gray/28rearside_1.jpg,0.196509563
../dec_data/gray/28frontside_2.jpg,../dec_data/gray/28rearside_2.jpg,0.196509563
../dec_data/gray/28frontside_3.jpg,../dec_data/gray/28rearside_3.jpg,0.196509563
../dec_data/gray/28frontside_4.jpg,../dec_data/gray/28rearside_4.jpg,0.196509563
../dec_data/gray/28frontside_5.jpg,../dec_data/gray/28rearside_5.jpg,0.196509563
../dec_data/gray/29frontside_1.jpg,../dec_data/gray/29rearside_1.jpg,0.403349238
../dec_data/gray/29frontside_2.jpg,../dec_data/gray/29rearside_2.jpg,0.403349238
